site_code,site_name,part_number,part_serial_number,part_domain_1,part_domain_2,part_domain_3
du0029,zxo_academi1,bmg980336/2,x052628431,telecom,bss,pdu
du0029,zxo_academi1,bmg980336/2,x052640173,telecom,bss,pdu
du0029,zxo_academi1,bmg980336/2,x052642572,telecom,bss,pdu
du0029,zxo_academi1,86010148v01,i0m0881959-xx,telecom,bss,ret
du0030,zxo_bazaz1,krc161280/1,d16e319513,telecom,bss,ru
du0030,zxo_bazaz1,krc161280/1,d16f227212,telecom,bss,ru
du0030,zxo_bazaz1,bml161184/1,bw97402113,telecom,bss,psu
du0030,zxo_bazaz1,bml161184/1,bw99647749,telecom,bss,psu
du0030,zxo_bazaz1,kdu137569/1,tu8xk02420,telecom,bss,du
du0030,zxo_bazaz1,bmg980336/2,x052444390,telecom,bss,pdu
du0030,zxo_bazaz1,kdu137569/1,tu8xs38210,telecom,bss,du
du0030,zxo_bazaz1,kdu137569/1,td3m280146,telecom,bss,du
du0030,zxo_bazaz1,302/bfm901292,d16f155011,telecom,bss,bts
du0031,bersev1,kdu137569/1,d163683722,telecom,bss,du
du0032,zxo_collage1,kdu137569/1,a402024717,telecom,bss,du
du0032,zxo_collage1,krc161280/1,d16e270626,telecom,bss,ru
du0032,zxo_collage1,bml161184/1,bw99720806,telecom,bss,psu
du0032,zxo_collage1,kdu137569/1,tu8xk02484,telecom,bss,du
du0032,zxo_collage1,302/bfm901292,d16f152832,telecom,bss,bts
du0032,zxo_collage1,bmg980336/2,x052437022,telecom,bss,pdu
du0032,zxo_collage1,bml161184/1,bw99647736,telecom,bss,psu
du0033,darkrajam1_co,krc11865/2,d166289773,telecom,bss,ru
du0033,darkrajam1_co,kdu137569/1,tu8xal6397,telecom,bss,du
du0033,darkrajam1_co,kdu137569/1,cd3a598159,telecom,bss,du
du0033,darkrajam1_co,krc11862/2,d165344952,telecom,bss,ru
du0033,darkrajam1_co,krc11862/2,d164713798,telecom,bss,ru
du0034,batel1,krc11862/2,d164523678,telecom,bss,ru
du0034,batel1,kdu137569/1,tu8xal6335,telecom,bss,du
du0034,batel1,krc11862/2,d167196785,telecom,bss,ru
du0035,zxo_exchange1,302/bfm901292,d16h313829,telecom,bss,bts
du0035,zxo_exchange1,kdu137569/1,tu8xk01179,telecom,bss,du
du0035,zxo_exchange1,86010148v01,i0m0881911-xx,telecom,bss,ret
du0035,zxo_exchange1,86010148v01,i0m0881935-xx,telecom,bss,ret
du0035,zxo_exchange1,86010148v01,i0m0881966-xx,telecom,bss,ret
du0035,zxo_exchange1,krc161466/2,d16v513850,telecom,bss,ru
du0035,zxo_exchange1,86010148v01,csi0703457-xx,telecom,bss,ret
du0035,zxo_exchange1,krc161466/2,d16v516425,telecom,bss,ru
du0035,zxo_exchange1,krc161280/1,d16g859410,telecom,bss,ru
du0035,zxo_exchange1,tta-glg120h,as192100228,telecom,bss,tma
du0035,zxo_exchange1,86010148v01,csi0703741-xx,telecom,bss,ret
du0035,zxo_exchange1,86010148v01,csi0912100-xx,telecom,bss,ret
du0035,zxo_exchange1,tta-glg120h,as192501606,telecom,bss,tma
du0035,zxo_exchange1,tta-glg120h,as192300205,telecom,bss,tma
du0035,zxo_exchange1,krc161260/1,d16h174390,telecom,bss,ru
du0035,zxo_exchange1,krc161260/1,d16h174408,telecom,bss,ru
du0035,zxo_exchange1,krc161260/1,d16h174425,telecom,bss,ru
du0035,zxo_exchange1,krc161466/2,d16v671354,telecom,bss,ru
du0035,zxo_exchange1,bml161184/1,br83285977,telecom,bss,psu
du0035,zxo_exchange1,bml161184/1,br83397907,telecom,bss,psu
du0035,zxo_exchange1,bml161184/1,br83397909,telecom,bss,psu
du0035,zxo_exchange1,bmg980336/7,x053159260,telecom,bss,pdu
du0035,zxo_exchange1,bmg980336/2,x052447444,telecom,bss,pdu
du0035,zxo_exchange1,bmg980336/2,x052447458,telecom,bss,pdu
du0035,zxo_exchange1,kdu137569/1,d16h103872,telecom,bss,du
du0035,zxo_exchange1,kdu137925/31,d16v577413,telecom,bss,baseband
du0035,zxo_exchange1,kdu137569/1,tu8xl73493,telecom,bss,du
du0036,zxo_ferqa1,kdu137569/1,tu8xk09792,telecom,bss,du
du0036,zxo_ferqa1,kdu137569/1,tu8xk24359,telecom,bss,du
du0036,zxo_ferqa1,86010148v01,i0m0882095-xx,telecom,bss,ret
du0036,zxo_ferqa1,krc161466/2,d16v674650,telecom,bss,ru
du0036,zxo_ferqa1,86010148v01,i0m0881957-xx,telecom,bss,ret
du0036,zxo_ferqa1,krc161260/1,c828057149,telecom,bss,ru
du0036,zxo_ferqa1,tta-glg120h,as192400867,telecom,bss,tma
du0036,zxo_ferqa1,86010148v01,csh1193313-xx,telecom,bss,ret
du0036,zxo_ferqa1,86010148v01,csh1079360-xx,telecom,bss,ret
du0036,zxo_ferqa1,86010148v01,csh1193608-xx,telecom,bss,ret
du0036,zxo_ferqa1,tta-glg120h,as192101307,telecom,bss,tma
du0036,zxo_ferqa1,tta-glg120h,as192101989,telecom,bss,tma
du0036,zxo_ferqa1,krc161260/1,c828057150,telecom,bss,ru
du0036,zxo_ferqa1,krc161260/1,c828057154,telecom,bss,ru
du0036,zxo_ferqa1,krc161280/1,d16e526747,telecom,bss,ru
du0036,zxo_ferqa1,krc161280/1,d16e526753,telecom,bss,ru
du0036,zxo_ferqa1,bml161184/1,br86079659,telecom,bss,psu
du0036,zxo_ferqa1,krc161466/2,d16v674651,telecom,bss,ru
du0036,zxo_ferqa1,krc161466/2,d16v674652,telecom,bss,ru
du0036,zxo_ferqa1,bml161184/1,bw99647415,telecom,bss,psu
du0036,zxo_ferqa1,bml161184/1,bw99647475,telecom,bss,psu
du0036,zxo_ferqa1,302/bfm901292,d16f287965,telecom,bss,bts
du0036,zxo_ferqa1,bmg980336/7,x053143036,telecom,bss,pdu
du0036,zxo_ferqa1,bmg980336/2,c941731236,telecom,bss,pdu
du0036,zxo_ferqa1,bmg980336/2,c941731280,telecom,bss,pdu
du0036,zxo_ferqa1,kdu137925/31,d16v577396,telecom,bss,baseband
du0036,zxo_ferqa1,86010148v01,i0m0882025-xx,telecom,bss,ret
du0037,zxo_fm1,bmg980336/2,x052640181,telecom,bss,pdu
du0037,zxo_fm1,kdu137569/1,tu8xk02483,telecom,bss,du
du0037,zxo_fm1,86010148v01,csi0912236-xx,telecom,bss,ret
du0037,zxo_fm1,86010148v01,csi0912383-xx,telecom,bss,ret
du0037,zxo_fm1,86010148v01,csi0912389-xx,telecom,bss,ret
du0037,zxo_fm1,acu-a20-s,00000617021110aaf,telecom,bss,ret
du0037,zxo_fm1,bml161184/1,bw99695406,telecom,bss,psu
du0037,zxo_fm1,tta-glg120h,as192400254,telecom,bss,tma
du0037,zxo_fm1,tta-glg120h,as192500089,telecom,bss,tma
du0037,zxo_fm1,krc161260/1,d16m757279,telecom,bss,ru
du0037,zxo_fm1,krc161260/1,d16m757289,telecom,bss,ru
du0037,zxo_fm1,krc161260/1,d16m801018,telecom,bss,ru
du0037,zxo_fm1,tta-glg120h,as192300199,telecom,bss,tma
du0037,zxo_fm1,acu-a20-s,000006162611007cb,telecom,bss,ret
du0037,zxo_fm1,acu-a20-s,00000617021110aa7,telecom,bss,ret
du0037,zxo_fm1,krc161280/1,d16n356810,telecom,bss,ru
du0037,zxo_fm1,krc161280/1,d16n356813,telecom,bss,ru
du0037,zxo_fm1,bml161184/1,bw99696339,telecom,bss,psu
du0037,zxo_fm1,krc161466/2,d16v671314,telecom,bss,ru
du0037,zxo_fm1,krc161466/2,d16v671315,telecom,bss,ru
du0037,zxo_fm1,krc161466/2,d16v671340,telecom,bss,ru
du0037,zxo_fm1,bml161184/1,bw99695400,telecom,bss,psu
du0037,zxo_fm1,bml161184/1,bw99695852,telecom,bss,psu
du0037,zxo_fm1,302/bfm901292,d16n896545,telecom,bss,bts
du0037,zxo_fm1,bmg980336/7,x053153824,telecom,bss,pdu
du0037,zxo_fm1,kdu137925/31,d16v581116,telecom,bss,baseband
du0037,zxo_fm1,kdu137569/1,tu8xal8089,telecom,bss,du
du0037,zxo_fm1,kdu137569/1,tu8xb84587,telecom,bss,du
du0037,zxo_fm1,bmg980336/2,x052642574,telecom,bss,pdu
du0038,zxo_galee1,krc161280/1,d16j514568,telecom,bss,ru
du0038,zxo_galee1,kdu137569/1,tu8xg21340,telecom,bss,du
du0038,zxo_galee1,kdu137569/1,tu8xr57111,telecom,bss,du
du0038,zxo_galee1,kdu137569/1,tu8xl09896,telecom,bss,du
du0039,zxo_grsheen1,kdu137569/1,tu8xal8074,telecom,bss,du
du0040,zxo_hlbjasc1_co,86010148v01,i0m0882017-r1,telecom,bss,ret
du0040,zxo_hlbjasc1_co,kdu137569/1,tu8xk24365,telecom,bss,du
du0040,zxo_hlbjasc1_co,krc161260/1,d16g853865,telecom,bss,ru
du0040,zxo_hlbjasc1_co,86010148v01,i0m0881952-xx,telecom,bss,ret
du0040,zxo_hlbjasc1_co,krc161260/1,c828057170,telecom,bss,ru
du0040,zxo_hlbjasc1_co,86010148v01,csh1079711-xx,telecom,bss,ret
du0040,zxo_hlbjasc1_co,86010148v01,csh1079876-xx,telecom,bss,ret
du0040,zxo_hlbjasc1_co,86010148v01,csh1079877-xx,telecom,bss,ret
du0040,zxo_hlbjasc1_co,tta-glg120h,as192400279,telecom,bss,tma
du0040,zxo_hlbjasc1_co,tta-glg120h,as192501151,telecom,bss,tma
du0040,zxo_hlbjasc1_co,tta-glg120h,as192200336,telecom,bss,tma
du0040,zxo_hlbjasc1_co,krc161260/1,c828057186,telecom,bss,ru
du0040,zxo_hlbjasc1_co,krc161280/1,d16e537059,telecom,bss,ru
du0040,zxo_hlbjasc1_co,krc161280/1,d16e537063,telecom,bss,ru
du0040,zxo_hlbjasc1_co,bml161184/1,bw97470443,telecom,bss,psu
du0040,zxo_hlbjasc1_co,bml161184/1,bw99647482,telecom,bss,psu
du0040,zxo_hlbjasc1_co,302/bfm901292,d16f290561,telecom,bss,bts
du0040,zxo_hlbjasc1_co,bml161184/1,br83507985,telecom,bss,psu
du0040,zxo_hlbjasc1_co,bml161174/1,bw93240402,telecom,bss,psu
du0040,zxo_hlbjasc1_co,krc161622/1,tu8u005d7v,telecom,bss,ru
du0040,zxo_hlbjasc1_co,krc161622/1,tu8u005dt8,telecom,bss,ru
du0040,zxo_hlbjasc1_co,krc161622/1,tu8u005e0k,telecom,bss,ru
du0040,zxo_hlbjasc1_co,bmg980336/2,c941730980,telecom,bss,pdu
du0040,zxo_hlbjasc1_co,bmg980336/2,c941731012,telecom,bss,pdu
du0040,zxo_hlbjasc1_co,bmg980336/2,c941731202,telecom,bss,pdu
du0040,zxo_hlbjasc1_co,bmg980336/7,dx10305581,telecom,bss,pdu
du0040,zxo_hlbjasc1_co,kdu137848/11,td3b782649,telecom,bss,baseband
du0040,zxo_hlbjasc1_co,kdu137569/1,tu8xl73643,telecom,bss,du
du0040,zxo_hlbjasc1_co,86010148v01,i0m0882022-xx,telecom,bss,ret
du0041,zxo_hlbjcnt1,krc161622/1,tu8u004j45,telecom,bss,ru
du0041,zxo_hlbjcnt1,kdu137569/1,tu8xk24346,telecom,bss,du
du0041,zxo_hlbjcnt1,86010148v01,csh1193293-xx,telecom,bss,ret
du0041,zxo_hlbjcnt1,86010148v01,csh1079658-xx,telecom,bss,ret
du0041,zxo_hlbjcnt1,86010148v01,csh1196036-xx,telecom,bss,ret
du0041,zxo_hlbjcnt1,tta-glg120h,as192101892,telecom,bss,tma
du0041,zxo_hlbjcnt1,tta-glg120h,as192300196,telecom,bss,tma
du0041,zxo_hlbjcnt1,tta-glg120h,as192300397,telecom,bss,tma
du0041,zxo_hlbjcnt1,krc161260/1,c828057181,telecom,bss,ru
du0041,zxo_hlbjcnt1,krc161260/1,c828057183,telecom,bss,ru
du0041,zxo_hlbjcnt1,krc161260/1,c828057184,telecom,bss,ru
du0041,zxo_hlbjcnt1,krc161280/1,d16e537113,telecom,bss,ru
du0041,zxo_hlbjcnt1,krc161280/1,d16e537116,telecom,bss,ru
du0041,zxo_hlbjcnt1,bml161184/1,br83124165,telecom,bss,psu
du0041,zxo_hlbjcnt1,bml161184/1,br83124233,telecom,bss,psu
du0041,zxo_hlbjcnt1,bml161184/1,br83155136,telecom,bss,psu
du0041,zxo_hlbjcnt1,bml161184/1,br83155146,telecom,bss,psu
du0041,zxo_hlbjcnt1,302/bfm901292,d16f290587,telecom,bss,bts
du0041,zxo_hlbjcnt1,krc161622/1,tu8u005b4v,telecom,bss,ru
du0041,zxo_hlbjcnt1,krc161622/1,tu8u005b5h,telecom,bss,ru
du0041,zxo_hlbjcnt1,bmg980336/2,c941730956,telecom,bss,pdu
du0041,zxo_hlbjcnt1,bmg980336/2,c941731149,telecom,bss,pdu
du0041,zxo_hlbjcnt1,bmg980336/2,c941731167,telecom,bss,pdu
du0041,zxo_hlbjcnt1,kdu137848/11,e23b169791,telecom,bss,baseband
du0041,zxo_hlbjcnt1,kdu137569/1,td3m429860,telecom,bss,du
du0042,ib_xalil_complx,krc161260/1,c828057174,telecom,bss,ru
du0042,ib_xalil_complx,kdu137569/1,tu8xl75089,telecom,bss,du
du0042,ib_xalil_complx,krc161260/1,d16l107490,telecom,bss,ru
du0042,ib_xalil_complx,krc161260/1,d16h002430,telecom,bss,ru
du0043,zxo_ibxalil2,86010148v01,i0l3862975-xx,telecom,bss,ret
du0043,zxo_ibxalil2,86010148v01,i0m0882147-xx,telecom,bss,ret
du0043,zxo_ibxalil2,86010148v01,i0l4241191-xx,telecom,bss,ret
du0043,zxo_ibxalil2,tta-glg120h,as192501157,telecom,bss,tma
du0043,zxo_ibxalil2,86010148v01,csh1079657-xx,telecom,bss,ret
du0043,zxo_ibxalil2,86010148v01,csh1194046-xx,telecom,bss,ret
du0043,zxo_ibxalil2,86010148v01,csi0912085-xx,telecom,bss,ret
du0043,zxo_ibxalil2,tta-glg120h,as192300456,telecom,bss,tma
du0043,zxo_ibxalil2,tta-glg120h,as192400686,telecom,bss,tma
du0043,zxo_ibxalil2,krc161260/1,c828057151,telecom,bss,ru
du0043,zxo_ibxalil2,krc161260/1,c828057159,telecom,bss,ru
du0043,zxo_ibxalil2,krc161260/1,d16q676295,telecom,bss,ru
du0043,zxo_ibxalil2,krc161280/1,d16e526748,telecom,bss,ru
du0043,zxo_ibxalil2,krc161280/1,d16e526752,telecom,bss,ru
du0043,zxo_ibxalil2,bml161184/1,bw99647416,telecom,bss,psu
du0043,zxo_ibxalil2,bml161184/1,bw99647527,telecom,bss,psu
du0043,zxo_ibxalil2,bml161184/1,bw99647562,telecom,bss,psu
du0043,zxo_ibxalil2,krc161622/1,tu8u005axy,telecom,bss,ru
du0043,zxo_ibxalil2,krc161622/1,tu8u005ay2,telecom,bss,ru
du0043,zxo_ibxalil2,krc161622/1,tu8u005ay4,telecom,bss,ru
du0043,zxo_ibxalil2,302/bfm901292,d16f287963,telecom,bss,bts
du0043,zxo_ibxalil2,bmg980336/2,c941731154,telecom,bss,pdu
du0043,zxo_ibxalil2,bmg980336/2,c941731262,telecom,bss,pdu
du0043,zxo_ibxalil2,bmg980336/2,c941731296,telecom,bss,pdu
du0043,zxo_ibxalil2,kdu137569/1,tu8xk24568,telecom,bss,du
du0043,zxo_ibxalil2,kdu137848/11,e23b169863,telecom,bss,baseband
du0043,zxo_ibxalil2,kdu137569/1,td3m423263,telecom,bss,du
du0044,zxo_institute1,86010148v01,i0m0882960-xx,telecom,bss,ret
du0044,zxo_institute1,kdu137848/11,td3b782585,telecom,bss,baseband
du0044,zxo_institute1,302/bfm901292,d16f152717,telecom,bss,bts
du0044,zxo_institute1,bmg980336/2,x052438654,telecom,bss,pdu
du0044,zxo_institute1,bmg980336/2,x052438676,telecom,bss,pdu
du0044,zxo_institute1,86010148v01,i0m0882018-xx,telecom,bss,ret
du0044,zxo_institute1,86010148v01,i0m0882029-xx,telecom,bss,ret
du0044,zxo_institute1,86010148v01,csh1193309-xx,telecom,bss,ret
du0044,zxo_institute1,86010148v01,csh1194050-xx,telecom,bss,ret
du0044,zxo_institute1,tta-glg120h,as192400827,telecom,bss,tma
du0044,zxo_institute1,tta-glg120h,as192501177,telecom,bss,tma
du0044,zxo_institute1,tta-glg120h,as192300294,telecom,bss,tma
du0044,zxo_institute1,krc161260/1,d16x109699,telecom,bss,ru
du0044,zxo_institute1,krc161260/1,d16e927890,telecom,bss,ru
du0044,zxo_institute1,krc161260/1,d16e927894,telecom,bss,ru
du0044,zxo_institute1,bml161184/1,bw99647927,telecom,bss,psu
du0044,zxo_institute1,bml161184/1,bw99647950,telecom,bss,psu
du0044,zxo_institute1,bml161184/1,bw99648053,telecom,bss,psu
du0044,zxo_institute1,bml161174/1,br88065127,telecom,bss,psu
du0044,zxo_institute1,bmg980336/7,dx10305782,telecom,bss,pdu
du0044,zxo_institute1,krc161622/1,tu8u005cf6,telecom,bss,ru
du0044,zxo_institute1,krc161622/1,e552734336,telecom,bss,ru
du0044,zxo_institute1,bmg980336/2,x052437029,telecom,bss,pdu
du0044,zxo_institute1,kdu137569/1,tu8xk02628,telecom,bss,du
du0044,zxo_institute1,krc161622/1,tu8u005dz3,telecom,bss,ru
du0045,zxo_kozmotc1,krc161622/1,tu8u00590a,telecom,bss,ru
du0045,zxo_kozmotc1,kdu137848/11,e23b175709,telecom,bss,baseband
du0045,zxo_kozmotc1,krc161260/1,d16h034146,telecom,bss,ru
du0045,zxo_kozmotc1,86010148v01,csi0912221-xx,telecom,bss,ret
du0045,zxo_kozmotc1,86010148v01,csi0912227-xx,telecom,bss,ret
du0045,zxo_kozmotc1,acu-a20-s,00000617021110aa8,telecom,bss,ret
du0045,zxo_kozmotc1,86010148v01,csi0703414-xx,telecom,bss,ret
du0045,zxo_kozmotc1,tta-glg120h,as192100126,telecom,bss,tma
du0045,zxo_kozmotc1,tta-glg120h,as192500200,telecom,bss,tma
du0045,zxo_kozmotc1,krc161260/1,d16h034368,telecom,bss,ru
du0045,zxo_kozmotc1,tta-glg120h,as192200284,telecom,bss,tma
du0045,zxo_kozmotc1,acu-a20-s,000006162611007c9,telecom,bss,ret
du0045,zxo_kozmotc1,acu-a20-s,00000617021110b7d,telecom,bss,ret
du0045,zxo_kozmotc1,krc161280/1,d16h247702,telecom,bss,ru
du0045,zxo_kozmotc1,krc161260/1,d16v243548,telecom,bss,ru
du0045,zxo_kozmotc1,krc161622/1,tu8u0058zs,telecom,bss,ru
du0045,zxo_kozmotc1,krc161622/1,tu8u00590c,telecom,bss,ru
du0045,zxo_kozmotc1,302/bfm901292,d16h258971,telecom,bss,bts
du0045,zxo_kozmotc1,bml161184/1,br83383328,telecom,bss,psu
du0045,zxo_kozmotc1,bml161184/1,br83383341,telecom,bss,psu
du0045,zxo_kozmotc1,bml161184/1,br83383350,telecom,bss,psu
du0045,zxo_kozmotc1,bmg980336/2,x052464075,telecom,bss,pdu
du0045,zxo_kozmotc1,bmg980336/2,x052464089,telecom,bss,pdu
du0045,zxo_kozmotc1,bmg980336/2,x052464147,telecom,bss,pdu
du0045,zxo_kozmotc1,kdu137569/1,tu8xl94059,telecom,bss,du
du0045,zxo_kozmotc1,kdu137569/1,tu8xl94166,telecom,bss,du
du0045,zxo_kozmotc1,krc161280/1,d16h247704,telecom,bss,ru
du0046,zxo_meran1,krc161622/1,tu8u005gzm,telecom,bss,ru
du0046,zxo_meran1,kdu137569/1,td3m429873,telecom,bss,du
du0046,zxo_meran1,kdu137569/1,tu8xn07185,telecom,bss,du
du0046,zxo_meran1,86010148v01,i0m0881950-xx,telecom,bss,ret
du0046,zxo_meran1,86010148v01,i0m0881954-xx,telecom,bss,ret
du0046,zxo_meran1,86010148v01,i0m0881955-xx,telecom,bss,ret
du0046,zxo_meran1,krc161280/1,d16e284903,telecom,bss,ru
du0046,zxo_meran1,86010148v01,csh1196461-xx,telecom,bss,ret
du0046,zxo_meran1,86010148v01,csh1193611-xx,telecom,bss,ret
du0046,zxo_meran1,86010148v01,csi0704223-xx,telecom,bss,ret
du0046,zxo_meran1,tta-glg120h,as192300628,telecom,bss,tma
du0046,zxo_meran1,tta-glg120h,as192400719,telecom,bss,tma
du0046,zxo_meran1,tta-glg120h,as192500709,telecom,bss,tma
du0046,zxo_meran1,krc161260/1,c828057155,telecom,bss,ru
du0046,zxo_meran1,krc161260/1,c828057157,telecom,bss,ru
du0046,zxo_meran1,krc161260/1,c828057162,telecom,bss,ru
du0046,zxo_meran1,krc161280/1,d16e284901,telecom,bss,ru
du0046,zxo_meran1,bml161184/1,bw99647479,telecom,bss,psu
du0046,zxo_meran1,bml161184/1,bw99647644,telecom,bss,psu
du0046,zxo_meran1,bml161184/1,bw99647657,telecom,bss,psu
du0046,zxo_meran1,bml161184/1,bw99647703,telecom,bss,psu
du0046,zxo_meran1,krc161622/1,tu8u005a6h,telecom,bss,ru
du0046,zxo_meran1,302/bfm901292,d16f287969,telecom,bss,bts
du0046,zxo_meran1,bmg980336/2,c941731233,telecom,bss,pdu
du0046,zxo_meran1,bmg980336/2,c941731235,telecom,bss,pdu
du0046,zxo_meran1,bmg980336/2,c941731327,telecom,bss,pdu
du0046,zxo_meran1,kdu137848/11,e23b169803,telecom,bss,baseband
du0046,zxo_meran1,krc161622/1,tu8u005a6p,telecom,bss,ru
du0047,zxo_pebzn1,boe90103/1,tu8d116134,telecom,bss,du
du0048,zxo_roshnb1,104/bfm901292,d168360238,telecom,bss,bts
du0048,zxo_roshnb1,kdu137569/1,tu8xd13927,telecom,bss,du
du0048,zxo_roshnb1,bmg980336/2,x052065249,telecom,bss,pdu
du0048,zxo_roshnb1,bmg980336/2,x052065276,telecom,bss,pdu
du0048,zxo_roshnb1,bml161174/1,br88067769,telecom,bss,psu
du0048,zxo_roshnb1,86010148v01,csi0703645-xx,telecom,bss,ret
du0048,zxo_roshnb1,86010148v01,csi0704198-xx,telecom,bss,ret
du0048,zxo_roshnb1,86010148v01,csi0704334-xx,telecom,bss,ret
du0048,zxo_roshnb1,tta-glg120h,as192400754,telecom,bss,tma
du0048,zxo_roshnb1,tta-glg120h,as192200228,telecom,bss,tma
du0048,zxo_roshnb1,tta-glg120h,as192200303,telecom,bss,tma
du0048,zxo_roshnb1,acu-a20-s,6.17031e+11,telecom,bss,ret
du0048,zxo_roshnb1,acu-a20-s,6.15111e+13,telecom,bss,ret
du0048,zxo_roshnb1,acu-a20-s,000006162611007ca,telecom,bss,ret
du0048,zxo_roshnb1,krc161260/1,d168277993,telecom,bss,ru
du0048,zxo_roshnb1,krc161260/1,d168278021,telecom,bss,ru
du0048,zxo_roshnb1,krc161260/1,d16p273965,telecom,bss,ru
du0048,zxo_roshnb1,krc161280/1,d168188545,telecom,bss,ru
du0048,zxo_roshnb1,bml161174/1,bw93262667,telecom,bss,psu
du0048,zxo_roshnb1,bml161174/1,bw93260583,telecom,bss,psu
du0048,zxo_roshnb1,krc161622/1,tu8u005mn1,telecom,bss,ru
du0048,zxo_roshnb1,krc161622/1,tu8u004705,telecom,bss,ru
du0048,zxo_roshnb1,krc161622/1,tu8u004707,telecom,bss,ru
du0048,zxo_roshnb1,bmg980336/2,x052059664,telecom,bss,pdu
du0048,zxo_roshnb1,bmg980336/7,dx10305607,telecom,bss,pdu
du0048,zxo_roshnb1,kdu137848/11,e23a857654,telecom,bss,baseband
du0048,zxo_roshnb1,kdu137569/1,tu8xd13903,telecom,bss,du
du0048,zxo_roshnb1,bml161184/1,bw97490380,telecom,bss,psu
du0049,zxo_saylo1,kdu137569/1,tu8xk24356,telecom,bss,du
du0049,zxo_saylo1,kdu137569/1,tu8xk24569,telecom,bss,du
du0049,zxo_saylo1,bmg980336/7,dx10305643,telecom,bss,pdu
du0049,zxo_saylo1,86010148v01,i0m0881901-xx,telecom,bss,ret
du0049,zxo_saylo1,86010148v01,csg4288671-xx,telecom,bss,ret
du0049,zxo_saylo1,86010148v01,csg4288707-xx,telecom,bss,ret
du0049,zxo_saylo1,86010148v01,csg4288606-xx,telecom,bss,ret
du0049,zxo_saylo1,tta-glg120h,as192600428,telecom,bss,tma
du0049,zxo_saylo1,tta-glg120h,as192200139,telecom,bss,tma
du0049,zxo_saylo1,tta-glg120h,as192300427,telecom,bss,tma
du0049,zxo_saylo1,krc161260/1,c828057167,telecom,bss,ru
du0049,zxo_saylo1,krc161260/1,c828057169,telecom,bss,ru
du0049,zxo_saylo1,krc161260/1,c828057176,telecom,bss,ru
du0049,zxo_saylo1,krc161280/1,d16e526718,telecom,bss,ru
du0049,zxo_saylo1,krc161280/1,d16e526746,telecom,bss,ru
du0049,zxo_saylo1,bml161184/1,bw97340671,telecom,bss,psu
du0049,zxo_saylo1,bml161184/1,bw99647473,telecom,bss,psu
du0049,zxo_saylo1,303/bfm901290,d16c573742,telecom,bss,bts
du0049,zxo_saylo1,bml161184/1,br84815247,telecom,bss,psu
du0049,zxo_saylo1,bmg980336/4,x052221688,telecom,bss,pdu
du0049,zxo_saylo1,bmg980336/4,x052234095,telecom,bss,pdu
du0049,zxo_saylo1,krc161622/1,tu8u005d7k,telecom,bss,ru
du0049,zxo_saylo1,krc161622/1,tu8u005e0v,telecom,bss,ru
du0049,zxo_saylo1,krc161622/1,tu8u005khw,telecom,bss,ru
du0049,zxo_saylo1,kdu137848/11,td3b782657,telecom,bss,baseband
du0049,zxo_saylo1,86010148v01,i0m0881896-xx,telecom,bss,ret
du0051,zxo_sinaa1,86010148v01,i0m0882856-xx,telecom,bss,ret
du0051,zxo_sinaa1,kdu137848/11,td3b782643,telecom,bss,baseband
du0051,zxo_sinaa1,bmg980336/2,x052440418,telecom,bss,pdu
du0051,zxo_sinaa1,86010148v01,i0m0881848-xx,telecom,bss,ret
du0051,zxo_sinaa1,tta-glg120h,as192501618,telecom,bss,tma
du0051,zxo_sinaa1,86010148v01,csh1079667-xx,telecom,bss,ret
du0051,zxo_sinaa1,86010148v01,csh1079832-xx,telecom,bss,ret
du0051,zxo_sinaa1,86010148v01,csh1079826-xx,telecom,bss,ret
du0051,zxo_sinaa1,tta-glg120h,as192501579,telecom,bss,tma
du0051,zxo_sinaa1,tta-glg120h,as192400311,telecom,bss,tma
du0051,zxo_sinaa1,krc161280/1,d16q521411,telecom,bss,ru
du0051,zxo_sinaa1,krc161260/1,d16e964460,telecom,bss,ru
du0051,zxo_sinaa1,krc161260/1,d16e969273,telecom,bss,ru
du0051,zxo_sinaa1,krc161260/1,d16e969277,telecom,bss,ru
du0051,zxo_sinaa1,bml161184/1,bw99647598,telecom,bss,psu
du0051,zxo_sinaa1,bml161184/1,bw99647614,telecom,bss,psu
du0051,zxo_sinaa1,bml161184/1,bw99647620,telecom,bss,psu
du0051,zxo_sinaa1,302/bfm901292,d16f172117,telecom,bss,bts
du0051,zxo_sinaa1,krc161622/1,tu8u005cby,telecom,bss,ru
du0051,zxo_sinaa1,krc161622/1,tu8u005cey,telecom,bss,ru
du0051,zxo_sinaa1,krc161622/1,tu8u005cf2,telecom,bss,ru
du0051,zxo_sinaa1,bmg980336/2,x052426950,telecom,bss,pdu
du0051,zxo_sinaa1,bmg980336/7,dx10305709,telecom,bss,pdu
du0051,zxo_sinaa1,kdu137569/1,tu8xk09778,telecom,bss,du
du0051,zxo_sinaa1,86010148v01,i0m0884378-xx,telecom,bss,ret
du0052,zxo_stadium1,kdu137569/1,tu8xk01158,telecom,bss,du
du0052,zxo_stadium1,kdu137925/31,d16v577400,telecom,bss,baseband
du0052,zxo_stadium1,bmg980336/7,x053147807,telecom,bss,pdu
du0052,zxo_stadium1,86010148v01,i0m0881987-xx,telecom,bss,ret
du0052,zxo_stadium1,86010148v01,i0m0881858-xx,telecom,bss,ret
du0052,zxo_stadium1,tta-glg120h,as192400807,telecom,bss,tma
